"logFC.X1","logFC.X2","logFC.X3","logCPM","F","PValue","FDR","Symbol","ENSEMBL","celltype"
"ENSMUSG00000074406.neutrophil",-5.60109834438596,-0.183035127447672,-2.00419069246611,-3.31502404269032,6.92850874271972,0.0011042261739696,0.0186737562648087,"Zfp628","ENSMUSG00000074406","neutrophil"
"ENSMUSG00000024941.neutrophil",-3.10130613400123,-1.26632565083487,-2.56944408825885,-1.76876006645286,6.92784464260731,0.00110485032153365,0.0186819640549174,"Scyl1","ENSMUSG00000024941","neutrophil"
"ENSMUSG00000018669.neutrophil",-4.29800859677558,-2.86035082438552,-2.77824144623635,-1.23184190918095,7.27451330969518,0.0011052247419176,0.0186859476652608,"Cdk5rap3","ENSMUSG00000018669","neutrophil"
"ENSMUSG00000015889.stellate",1.68146720774747,2.73688914962485,-0.00998363180988525,1.90238021728842,6.92710776314676,0.00110554330871376,0.018688986081341,"Lta4h","ENSMUSG00000015889","stellate"
"ENSMUSG00000109528.kupffer",0.946713417612845,-4.57549201255058,-0.421487956683798,-1.49182298899327,6.92668800140567,0.00110593827375701,0.0186933150690191,"Olfr1309","ENSMUSG00000109528","kupffer"
"ENSMUSG00000032607.neutrophil",-1.87895135707864,-5.15149270129458,-4.86024014013237,-1.85632766817748,7.26989868265978,0.00110636028809044,0.0186962594589709,"Amt","ENSMUSG00000032607","neutrophil"
"ENSMUSG00000031585.neutrophil",-3.35547216778222,-1.67324137618936,-2.50809670117272,-0.733243899051315,6.9262078090316,0.00110639028344604,0.0186962594589709,"Gtf2e2","ENSMUSG00000031585","neutrophil"
"ENSMUSG00000045160.stellate",0.663392085521239,3.11449816851564,0.0328170411604258,3.14137131199719,6.92602109567112,0.00110656609151605,0.0186968829592887,"Bola3","ENSMUSG00000045160","stellate"
"ENSMUSG00000040720.neutrophil",-3.12052354332094,-1.9150577946179,-1.91772585963652,-1.09858732697287,6.92540229334301,0.0011071489639265,0.0187027603093898,"Virma","ENSMUSG00000040720","neutrophil"
"ENSMUSG00000022096.hepatocyte",4.27493625327612,1.16627533813779,0.687281450687037,-1.5654796778892,6.92535677808811,0.00110719184927649,0.0187027603093898,"Hr","ENSMUSG00000022096","hepatocyte"
"ENSMUSG00000029787.neutrophil",-2.68278775017224,-2.25378388077599,-2.3374640055331,-0.217908667291021,6.92483823505844,0.00110768055511513,0.0187086675864319,"Avl9","ENSMUSG00000029787","neutrophil"
"ENSMUSG00000054252.stellate",2.69957459742289,6.47829313622965,1.53315752644201,-2.22022835193906,6.92448491288038,0.00110801367825605,0.0187119459270454,"Fgfr3","ENSMUSG00000054252","stellate"
"ENSMUSG00000044471.cholangiocyte",-2.06456489054381,-2.99195767175919,-0.302157711531253,2.03628988886673,6.92431934946354,0.0011081698132177,0.0187122348738991,"Lncpint","ENSMUSG00000044471","cholangiocyte"
"ENSMUSG00000009863.stellate",0.857094904726123,2.90151902842344,0.0457556292920589,3.48784704031628,6.92361784221399,0.00110883163063876,0.0187201269696613,"Sdhb","ENSMUSG00000009863","stellate"
"ENSMUSG00000031229.neutrophil",-2.65573851258829,-1.98699895708845,-1.74357330147243,0.979234749793097,6.9235291190148,0.00110891536397151,0.0187201269696613,"Atrx","ENSMUSG00000031229","neutrophil"
"ENSMUSG00000017929.stellate",0.960948888197303,2.96292533151752,-0.280630303353839,2.11510484089937,6.92329767563105,0.00110913382240739,0.0187214667620698,"B4galt5","ENSMUSG00000017929","stellate"
"ENSMUSG00000031703.neutrophil",-3.24858030109536,-2.07864249381816,-1.85363021045802,-0.569695537531301,6.92232039141614,0.0011100567811486,0.0187346962401851,"Itfg1","ENSMUSG00000031703","neutrophil"
"ENSMUSG00000027322.monocyte",1.43871092544521,3.46714194259561,1.56553742939901,0.772592988735182,6.92198023554094,0.0011103782197729,0.0187377716735899,"Siglec1","ENSMUSG00000027322","monocyte"
"ENSMUSG00000023905.neutrophil",-3.35683829166178,-3.10980260937375,-4.93546932439152,-1.9909965079635,7.18193689304531,0.00111056922039135,0.0187386454541549,"Tnfrsf12a","ENSMUSG00000023905","neutrophil"
"ENSMUSG00000028398.neutrophil",-3.22880669499999,-3.27635956374983,-2.76791098749878,-1.62607754805623,6.92135267838294,0.00111097150482043,0.0187430835626486,"Dmac1","ENSMUSG00000028398","neutrophil"
"ENSMUSG00000037942.cholangiocyte",-2.51255380323104,-1.83000075186681,-0.664536332199756,4.7471929314214,6.92095885016012,0.00111134399730858,0.0187470180049813,"Crp","ENSMUSG00000037942","cholangiocyte"
"ENSMUSG00000020802.neutrophil",-2.70569168525504,-2.45646625719997,-4.85218595438972,-2.7793418832977,6.92032705429154,0.00111194184268953,0.0187547524133634,"Ube2o","ENSMUSG00000020802","neutrophil"
"ENSMUSG00000020839.neutrophil",-2.15681518826244,-9.93390266804134,-2.36797185969719,-4.85592428676041,7.62567740655875,0.0011129125336336,0.0187687727574174,"Tmigd1","ENSMUSG00000020839","neutrophil"
"ENSMUSG00000019777.stellate",1.1954806329679,3.27819142918048,0.372888794256047,2.49824288032118,6.91907916499007,0.00111312367896897,0.0187699817958541,"Hdac2","ENSMUSG00000019777","stellate"
"ENSMUSG00000060639.stellate",2.57768232434092,6.06828514467417,0.343150579381766,0.723583931992903,8.39045416399785,0.00111410727078857,0.0187842142326267,"H4c9","ENSMUSG00000060639","stellate"
"ENSMUSG00000020086.stellate",0.79625113097732,2.98032814063429,-0.173702455564856,2.75844405348784,6.91784695209114,0.00111429197819327,0.0187849753377883,"Macroh2a2","ENSMUSG00000020086","stellate"
"ENSMUSG00000047098.kupffer",1.957808593107,0.531563308279812,1.40931837747579,3.20012911885397,6.91740329837318,0.00111471293893266,0.0187897185633788,"Rnf31","ENSMUSG00000047098","kupffer"
"ENSMUSG00000033016.kupffer",2.13875262450399,1.26346627994881,1.21737019888912,2.32597503931184,6.9170538653773,0.00111504461730315,0.018790768689725,"Nfatc1","ENSMUSG00000033016","kupffer"
"ENSMUSG00000054469.stellate",0.911872760817823,3.8552721418706,0.610589788443954,0.912867392170839,6.91704350197847,0.00111505445574039,0.018790768689725,"Lclat1","ENSMUSG00000054469","stellate"
"ENSMUSG00000027349.stellate",1.46552156601806,3.25721105226186,0.225205348360063,1.24876142677925,6.91674353494426,0.00111533926781169,0.0187914055273908,"Fam98b","ENSMUSG00000027349","stellate"
"ENSMUSG00000018669.stellate",1.20084755243072,2.85172731453263,-0.051621654445217,1.89935473367796,6.91670962139542,0.00111537147283965,0.0187914055273908,"Cdk5rap3","ENSMUSG00000018669","stellate"
"ENSMUSG00000022204.neutrophil",-3.20355722742506,-2.48404300630921,-1.94007071289585,-0.457757601570856,6.91617900351206,0.00111587548755398,0.0187958069947087,"Ngdn","ENSMUSG00000022204","neutrophil"
"ENSMUSG00000036752.neutrophil",-3.72907201505365,-0.579171621842359,-2.38897289937742,1.11183374624627,7.345923227242,0.00111601594734773,0.0187958069947087,"Tubb4b","ENSMUSG00000036752","neutrophil"
"ENSMUSG00000042082.stellate",2.26259541849213,3.00961129925473,0.0255153519437711,0.984516866915981,6.91599359016349,0.00111605166202348,0.0187958069947087,"Arsb","ENSMUSG00000042082","stellate"
"ENSMUSG00000023467.neutrophil",-3.45419778117852,-3.08029881023522,-2.81066136233562,-2.0026524424806,6.91581419808931,0.00111622214337677,0.0187963262366996,"Tulp2","ENSMUSG00000023467","neutrophil"
"ENSMUSG00000075415.neutrophil",-3.04205890424122,-2.20616554896863,-1.38434064846984,0.692682972313892,6.91553097880579,0.00111649135098154,0.0187985076153005,"Fnbp1","ENSMUSG00000075415","neutrophil"
"ENSMUSG00000024213.stellate",1.09113285266391,3.46120035014765,0.411209476108339,1.97502674411156,6.91523951755547,0.0011167684648198,0.0188008215498294,"Nudt3","ENSMUSG00000024213","stellate"
"ENSMUSG00000071497.stellate",1.98346720834638,6.43704520112611,0.50354415728069,-1.5870563806734,6.91437109716136,0.00111759456983345,0.018812376028177,"Nutf2-ps1","ENSMUSG00000071497","stellate"
"ENSMUSG00000050343.neutrophil",-3.73275841641271,-6.47759242782811,-7.00623322889731,-3.9912283628958,6.97733766881663,0.00111805288437753,0.0188177374047365,"Olfr1378","ENSMUSG00000050343","neutrophil"
"ENSMUSG00000011958.stellate",1.04656550979914,2.98164121591982,0.200094824359333,3.71655476213409,6.91259680943282,0.00111928442109802,0.0188361097702062,"Bnip2","ENSMUSG00000011958","stellate"
"ENSMUSG00000071337.neutrophil",-3.17645278199324,-2.70814608018731,-1.80431875923323,-0.869315126110631,6.91177210062706,0.00112007080682769,0.0188452057177008,"Tia1","ENSMUSG00000071337","neutrophil"
"ENSMUSG00000029703.kupffer",2.64818478464953,0.968613505431898,0.925388023103962,1.9350234766888,6.91173630833058,0.00112010494919319,0.0188452057177008,"Lrwd1","ENSMUSG00000029703","kupffer"
"ENSMUSG00000018474.kupffer",1.89505268838085,0.571005148172767,1.28809790909115,4.07493742081917,6.91158659329198,0.00112024777474706,0.0188452530296033,"Chd3","ENSMUSG00000018474","kupffer"
"ENSMUSG00000020905.hepatocyte",1.67064859617834,8.70509354423016,1.50018125006666,-2.12369817388773,6.90988513517243,0.0011218722964258,0.0188699354630944,"Usp43","ENSMUSG00000020905","hepatocyte"
"ENSMUSG00000024516.stellate",0.524768179021316,2.90008686688751,-0.175050141533297,2.47252589906858,6.9097563031151,0.00112199540484966,0.0188699354630944,"Sec11c","ENSMUSG00000024516","stellate"
"ENSMUSG00000008683.neutrophil",-4.11746547829759,-1.97919304844592,-2.32225902099509,2.09546971820132,8.04624152105554,0.00112246164777344,0.0188754182838223,"Rps15a","ENSMUSG00000008683","neutrophil"
"ENSMUSG00000000581.neutrophil",-3.09364630546244,-3.64163339860152,-2.15558958844132,-0.0786878926892837,7.3488205198276,0.00112279702808926,0.0188779977210189,"C1d","ENSMUSG00000000581","neutrophil"
"ENSMUSG00000032198.kupffer",2.94843572818165,2.25147503144786,1.55393429157745,-0.343934920828204,6.90881476158432,0.0011228955522785,0.0188779977210189,"Dock6","ENSMUSG00000032198","kupffer"
"ENSMUSG00000026097.neutrophil",-3.42894700370233,-1.86605485501986,-2.79757066310475,-1.30614470575529,6.9086273509198,0.0011230748151255,0.0188786534053493,"Ormdl1","ENSMUSG00000026097","neutrophil"
"ENSMUSG00000029781.stellate",1.60891427457831,2.55091635547012,0.510180292157722,4.17154088412155,6.90836646082541,0.00112332441345351,0.0188803005217261,"Fkbp9","ENSMUSG00000029781","stellate"
"ENSMUSG00000001228.monocyte",2.28629732631583,4.73812020498793,1.815922695995,-0.583705129253519,6.908231717038,0.00112345334837963,0.0188803005217261,"Uhrf1","ENSMUSG00000001228","monocyte"
"ENSMUSG00000027304.neutrophil",-2.42495558589246,-1.85920406703976,-2.68251539942496,0.0835822803219181,6.90759827891693,0.00112405968944376,0.0188881320799466,"Rtf1","ENSMUSG00000027304","neutrophil"
"ENSMUSG00000037742.stellate",1.19738894062346,2.60596481500937,0.0638866241103675,8.27379739634584,6.90691624035374,0.00112471294065905,0.0188955316517395,"Eef1a1","ENSMUSG00000037742","stellate"
"ENSMUSG00000053950.neutrophil",-2.92606724656444,-3.58140870819625,-3.24172395056363,-1.15384129471501,7.10829826015583,0.00112506111889901,0.0188955316517395,"Adnp2","ENSMUSG00000053950","neutrophil"
"ENSMUSG00000055799.stellate",1.73614497880613,3.18960716211114,0.612315028413386,1.71063585092487,6.9064578892133,0.00112515217240037,0.0188955316517395,"Tcf7l1","ENSMUSG00000055799","stellate"
"ENSMUSG00000018209.neutrophil",-2.98635591554471,-1.27293401987207,-1.21057414514396,1.34018426484431,6.90630786713325,0.00112529597612697,0.0188955316517395,"Stk4","ENSMUSG00000018209","neutrophil"
"ENSMUSG00000018574.cholangiocyte",-3.01955626879425,-1.68298786659113,-0.529154465603428,2.46545855636274,6.90625067991332,0.00112535079810035,0.0188955316517395,"Acadvl","ENSMUSG00000018574","cholangiocyte"
"ENSMUSG00000055612.cholangiocyte",2.82619779436677,2.96987206665899,1.75259038504933,-0.452373262286577,6.90619705831338,0.00112540220450434,0.0188955316517395,"Cdca7","ENSMUSG00000055612","cholangiocyte"
"ENSMUSG00000036550.neutrophil",-2.93141825499194,-1.94324124008756,-1.74102100824566,0.389589975825894,6.90611303919289,0.00112548275767479,0.0188955316517395,"Cnot1","ENSMUSG00000036550","neutrophil"
"ENSMUSG00000024780.neutrophil",-2.90839454369961,-1.67161004041956,-2.28186605057211,0.177811784702013,6.90585981147817,0.0011257255763149,0.0188972511436368,"Cdc37l1","ENSMUSG00000024780","neutrophil"
"ENSMUSG00000028538.kupffer",2.50973138688582,1.24918797597978,1.19817433541606,1.13849817648305,6.90550104725688,0.00112606968860905,0.0188994869306275,"St3gal3","ENSMUSG00000028538","kupffer"
"ENSMUSG00000006057.stellate",-0.842974970816132,3.01244689880419,-0.182327512310126,4.0647514977922,6.90542817658748,0.00112613959689465,0.0188994869306275,"Atp5g1","ENSMUSG00000006057","stellate"
"ENSMUSG00000000001.stellate",1.21415452341134,2.9037450818688,0.17776618400594,2.97789060443917,6.90498656568628,0.00112656335380717,0.0189028770182729,"Gnai3","ENSMUSG00000000001","stellate"
"ENSMUSG00000042642.neutrophil",-3.53701933527175,-2.81485604038532,-2.78577803408233,-2.27933122440264,6.90492496143382,0.00112662248091017,0.0189028770182729,"Flad1","ENSMUSG00000042642","neutrophil"
"ENSMUSG00000063694.stellate",-0.133197928954144,3.20526733174415,-0.167704723588798,3.56955243325178,6.90451119884735,0.00112701969126256,0.0189071846398075,"Cycs","ENSMUSG00000063694","stellate"
"ENSMUSG00000020594.stellate",1.15653401940826,2.96384778466072,0.305033564944683,3.07309031771004,6.90319419798898,0.00112828499735896,0.0189226208727599,"Pum2","ENSMUSG00000020594","stellate"
"ENSMUSG00000021958.neutrophil",-3.36325463205436,-6.41498171568485,-9.7548023202051,-3.8236262492145,7.10949256522385,0.00112831978588567,0.0189226208727599,"Pinx1","ENSMUSG00000021958","neutrophil"
"ENSMUSG00000031871.kupffer",1.61192094198631,1.17513195301716,1.30417302726149,6.65250113141006,6.90297642096059,0.00112849437160142,0.0189226208727599,"Cdh5","ENSMUSG00000031871","kupffer"
"ENSMUSG00000010554.neutrophil",-2.03120390786428,1.40547442499304,-2.73015988966333,-2.80529493724398,6.90296831295118,0.00112850216756548,0.0189226208727599,"Mettl16","ENSMUSG00000010554","neutrophil"
"ENSMUSG00000029472.neutrophil",-3.08228854090382,-2.2391684696242,-2.56213254232537,-1.23805882055992,6.90247566446526,0.00112897596332652,0.0189282073691948,"Anapc5","ENSMUSG00000029472","neutrophil"
"ENSMUSG00000020156.stellate",1.83959418829353,3.23276142186249,0.58367578781373,2.23687602128252,6.90230534580092,0.00112913981337492,0.0189285966273522,"Pwwp3a","ENSMUSG00000020156","stellate"
"ENSMUSG00000007080.endothelial",2.48610581295966,2.633629683322,0.164776749369745,1.60863610731759,6.90177220742029,0.00112965286676482,0.0189335445783247,"Pole","ENSMUSG00000007080","endothelial"
"ENSMUSG00000064343.stellate",8.14929623996793,5.39243632665113,1.12533371146812,1.62892275770556,11.4662063357654,0.00112975545359669,0.0189335445783247,NA,"ENSMUSG00000064343","stellate"
"ENSMUSG00000090919.stellate",3.16704394554981,3.5628599395749,1.28394445190619,-0.385021664093443,6.9015601753027,0.00112985697979958,0.0189335445783247,"Pabpc4l","ENSMUSG00000090919","stellate"
"ENSMUSG00000024735.neutrophil",-2.77733341454808,-2.78119994293605,-3.70274185261612,-1.57893755979025,6.90137788088827,0.00113003249711422,0.0189341284677687,"Prpf19","ENSMUSG00000024735","neutrophil"
"ENSMUSG00000041180.neutrophil",-3.85624410618531,-4.35023374425564,-6.22954793602037,-3.17599183178879,6.90091996625268,0.0011304735157911,0.0189384798676853,"Hectd2","ENSMUSG00000041180","neutrophil"
"ENSMUSG00000026088.kupffer",2.10930911215141,0.787822125681716,1.26462648103138,2.55466282915423,6.90081606277276,0.00113057361093087,0.0189384798676853,"Mitd1","ENSMUSG00000026088","kupffer"
"ENSMUSG00000016409.neutrophil",-3.53285926031468,-2.50094365726427,-1.50050781949468,-0.962407557337603,6.90064004873308,0.00113074319507156,0.0189387888453227,"Nkap","ENSMUSG00000016409","neutrophil"
"ENSMUSG00000028005.stellate",1.19342481355895,2.87007454819116,0.726936726052555,5.11970612237962,6.9005048504445,0.00113087347283618,0.0189387888453227,"Gucy1b1","ENSMUSG00000028005","stellate"
"ENSMUSG00000033955.stellate",1.30934445717458,3.18237004488264,0.527013786040531,2.16313424792868,6.90029567669801,0.00113107506515405,0.0189398083440501,"Tnks1bp1","ENSMUSG00000033955","stellate"
"ENSMUSG00000037503.stellate",1.29163399591795,3.02814863884657,0.470024786217568,2.51214800116693,6.89890687826454,0.00113241449569814,0.0189590781698823,"Fam168b","ENSMUSG00000037503","stellate"
"ENSMUSG00000002778.stellate",1.39518375743409,2.6512037022087,-0.0189038723248705,3.8145560312488,6.89873277330357,0.00113258253054814,0.0189590781698823,"Kdelr1","ENSMUSG00000002778","stellate"
"ENSMUSG00000004054.stellate",1.7106722564184,3.30358778348257,-0.190133643792197,0.422294670850053,6.89852313388212,0.00113278489611368,0.0189590781698823,"Map3k11","ENSMUSG00000004054","stellate"
"ENSMUSG00000042870.neutrophil",-2.89362772862721,-0.961606870919255,-3.6046086728798,-2.11701647538137,6.89851858738688,0.0011327892852848,0.0189590781698823,"Tom1","ENSMUSG00000042870","neutrophil"
"ENSMUSG00000049600.neutrophil",-2.66254580012554,-3.15481208101919,-2.25204492516184,-1.19888940169061,6.8980843013106,0.001133208626895,0.0189637384490313,"Zbtb45","ENSMUSG00000049600","neutrophil"
"ENSMUSG00000089862.stellate",1.32935506651071,4.16332933683427,0.70454968238882,0.179736238471996,6.89789943608207,0.00113338718066074,0.0189643685937609,"Umad1","ENSMUSG00000089862","stellate"
"ENSMUSG00000102976.stellate",1.99523388542246,3.13620417510944,0.444123883628315,0.728202809793589,6.89701132507066,0.00113424538757963,0.0189747790071845,"Zc3h11a","ENSMUSG00000102976","stellate"
"ENSMUSG00000020402.neutrophil",-3.2684844761281,-1.41830771006631,-2.57826194782967,0.424455287842277,7.08928836568294,0.00113430863035564,0.0189747790071845,"Vdac1","ENSMUSG00000020402","neutrophil"
"ENSMUSG00000030751.stellate",0.361343810121465,2.93329502188899,-0.0278445816233162,3.81092331653389,6.89681801882393,0.00113443227637384,0.0189747790071845,"Psma1","ENSMUSG00000030751","stellate"
"ENSMUSG00000031231.stellate",0.132092272854792,2.85887346189176,0.0169330350739089,4.25709842619001,6.89651134349585,0.00113472883770429,0.0189773810436936,"Cox7b","ENSMUSG00000031231","stellate"
"ENSMUSG00000022377.neutrophil",-2.7313050050359,-2.94128211001538,-1.06218598444159,0.986650659519001,6.92723410786033,0.00113501059924404,0.018977789026979,"Asap1","ENSMUSG00000022377","neutrophil"
"ENSMUSG00000043336.stellate",1.81290637719375,2.26973130585771,0.232105353653072,4.07758639354411,6.89619459249442,0.0011350352288863,0.018977789026979,"Filip1l","ENSMUSG00000043336","stellate"
